scenario,request_source,station_id,station_name,latitude,longitude,seeds,requests_mean,failures_avoided_mean,failures_avoided_median,failures_avoided_p10,failures_avoided_p90,worsening_seeds,worsening_probability,improving_seeds,improving_probability,tied_seeds,p0_service_rate_mean,p2r_service_rate_mean,observed_baseline_failures_avoided,observed_baseline_worsened,new_worsening_under_latent,stability_class
base,synthetic_latent,2381,언주역 6번출구앞,37.50780869,127.03498077,50,13,9.92,10.0,7,12,0,0.0,50,1.0,0,0.054689,0.791178,11,false,false,never_worsened
base,synthetic_latent,2382,역삼동 sk뷰 501동앞,37.50122833,127.05036163,50,23,12.94,13.0,8,17,0,0.0,50,1.0,0,0.041097,0.601362,2,false,false,never_worsened
base,synthetic_latent,2383,보금자리정원,37.46632767,127.09488678,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,2,false,false,never_worsened
base,synthetic_latent,2384,자곡사거리,37.47602844,127.10594177,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,2,false,false,never_worsened
base,synthetic_latent,2385,학동역,37.51395035,127.03015137,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,9,false,false,never_worsened
base,synthetic_latent,2386,크린랩 본사,37.50958633,127.04090881,50,10,6.92,7.0,4,9,0,0.0,50,1.0,0,0.066,0.737813,14,false,false,never_worsened
base,synthetic_latent,2387,래미안강남힐즈 사거리,37.47245407,127.09607697,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,1,false,false,never_worsened
base,synthetic_latent,2388,강남구 도시관리공단,37.51678467,127.05161285,50,1,1.22,1.0,0,3,0,0.0,34,0.68,16,0.005,0.663333,29,false,false,never_worsened
base,synthetic_latent,2389,경기여자고등학교 후문 (삼성로3길 입구),37.48616028,127.06723785,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,3,false,false,never_worsened
base,synthetic_latent,2390,구룡마을 입구 (래미안블레스티지 아파트),37.48088074,127.06304169,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,2392,구룡산 입구 (구룡산 서울둘레길 입구),37.47447205,127.05545044,50,1,0.76,0.5,0,2,0,0.0,25,0.5,25,0.0,0.48,2,false,false,never_worsened
base,synthetic_latent,2394,개포래미안포레스트아파트 107동 앞,37.48025131,127.05419159,50,1,0.0,0.0,0,0,0,0.0,0,0.0,50,0.196667,0.196667,20,false,false,never_worsened
base,synthetic_latent,2396,영동3교 북단(우성캐릭터 앞 보도),37.48574066,127.05104828,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,4,false,false,never_worsened
base,synthetic_latent,2398,더라움,37.50811005,127.0394516,50,16,10.86,11.0,8,14,0,0.0,50,1.0,0,0.014559,0.704095,9,false,false,never_worsened
base,synthetic_latent,2401,밀알학교 입구 (삼성서울병원 입구),37.48656082,127.08267212,50,6,3.4,3.0,1,6,0,0.0,48,0.96,2,0.110405,0.639024,17,false,false,never_worsened
base,synthetic_latent,2403,공무원연금매점 교차로 (개포주공9단지 입구),37.48871994,127.07453918,50,8,4.22,4.0,2,6,0,0.0,49,0.98,1,0.267525,0.757765,11,false,false,never_worsened
base,synthetic_latent,2404,대모산입구역 4번 출구 앞,37.49180984,127.07315826,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,2405,청담공원앞 교차로,37.51871109,127.05084991,50,8,1.14,1.0,0,3,0,0.0,31,0.62,19,0.070786,0.21352,59,false,false,never_worsened
base,synthetic_latent,2406,논현동 광명빌딩 앞,37.5175705,127.02364349,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,2407,역삼서초삼성 세무서 앞 (역삼빌딩 앞,37.49847031,127.03011322,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,9,false,false,never_worsened
base,synthetic_latent,2408,강남한양수자인아파트,37.4773407,127.11327362,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,2409,역삼동 디오슈페리움 (우성아파트 사거리),37.49206161,127.03074646,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-7,true,false,never_worsened
base,synthetic_latent,2410,포스코피앤에스타워 (역삼역 3번출구 부근),37.49959946,127.03375244,50,12,4.8,5.0,3,6,0,0.0,50,1.0,0,0.049707,0.442687,17,false,false,never_worsened
base,synthetic_latent,2411,세곡동 성당,37.47296906,127.11222839,50,3,0.0,0.0,0,0,0,0.0,0,0.0,50,0.754357,0.754357,0,false,false,never_worsened
base,synthetic_latent,2413,도곡역 1번 출구,37.49095917,127.05498505,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,2414,도곡역 아카데미스위트 앞,37.48897171,127.05182648,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,2415,한티역 롯데백화점 앞,37.49667358,127.05342865,50,9,3.44,4.0,0,6,0,0.0,45,0.9,5,0.116111,0.498849,1,false,false,never_worsened
base,synthetic_latent,2416,한티역 6번 출구,37.4958992,127.05219269,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-6,true,false,never_worsened
base,synthetic_latent,2417,선정릉 디캠프(D.CAMP)앞,37.50799942,127.04524994,50,12,5.3,6.0,2,8,0,0.0,48,0.96,2,0.126811,0.599528,4,false,false,never_worsened
base,synthetic_latent,2418,봉은사역 7번 출구,37.51393509,127.05982208,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,12,false,false,never_worsened
base,synthetic_latent,2419,"봉은사역 1,2번 출구",37.51430893,127.05970001,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,2420,학여울역 사거리(LG베스트샵 앞),37.49689484,127.07013702,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-6,true,false,never_worsened
base,synthetic_latent,2422,수서동 성당 맞은편,37.48416901,127.09484863,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-4,true,false,never_worsened
base,synthetic_latent,2423,영희초교 사거리(래미안개포루체하임),37.4908371,127.08065033,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-1,true,false,never_worsened
base,synthetic_latent,2425,세곡동 사거리(대왕초등학교 정류장),37.46461868,127.10684967,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,2426,강남한신휴플러스 6단지,37.46829605,127.10469818,50,2,0.38,0.0,0,1,0,0.0,12,0.24,38,0.105524,0.260048,3,false,false,never_worsened
base,synthetic_latent,2427,개포고등학교 정문앞,37.48485184,127.0583725,50,2,0.06,0.0,0,0,1,0.02,4,0.08,45,0.295,0.326667,-1,true,false,intermittent_worsened
base,synthetic_latent,2430,강남파이낸스센터앞(역삼역2번출구),37.50024414,127.03605652,50,108,18.56,18.0,13,25,0,0.0,50,1.0,0,0.084297,0.256138,15,false,false,never_worsened
base,synthetic_latent,2431,대치역 7번출구,37.49411774,127.06290436,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3602,한국지역난방공사강남지사,37.49229431,127.09433746,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,1,false,false,never_worsened
base,synthetic_latent,3604,삼성중앙역 5번출구,37.51296234,127.05386353,50,23,5.98,6.0,3,8,0,0.0,49,0.98,1,0.055687,0.313507,11,false,false,never_worsened
base,synthetic_latent,3606,신사동주민센터 옆,37.52422714,127.02285004,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3609,언주초등학교 입구,37.48536682,127.03849792,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-2,true,false,never_worsened
base,synthetic_latent,3610,윗반마을 입구,37.46534729,127.1088028,50,1,1.52,1.5,0,3,0,0.0,41,0.82,9,0.11,0.848333,1,false,false,never_worsened
base,synthetic_latent,3611,방죽마을 입구,37.47123337,127.10721588,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3614,은마아파트 입구 사거리,37.49840164,127.06093597,50,3,2.58,3.0,1,4,0,0.0,46,0.92,4,0.015,0.734905,6,false,false,never_worsened
base,synthetic_latent,3615,서울 논현동우체국 앞,37.51446152,127.0326004,50,1,1.18,1.0,0,2,0,0.0,35,0.7,15,0.0,0.531333,24,false,false,never_worsened
base,synthetic_latent,3616,역삼중학교 앞(체육관 방향),37.49526215,127.04950714,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3618,서울율현초교 삼거리,37.47364044,127.10702515,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3620,청담역 11번 출구,37.51925659,127.0515976,50,41,4.92,5.5,1,9,0,0.0,48,0.96,2,0.028249,0.148983,5,false,false,never_worsened
base,synthetic_latent,3622,은마아파트입구 사거리(1),37.49986649,127.0605011,50,11,3.46,3.5,1,6,0,0.0,46,0.92,4,0.015393,0.327498,1,false,false,never_worsened
base,synthetic_latent,3623,일원에코파크 앞(개포로 방면),37.49587631,127.08650208,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3624,대모산입구역 7번 출구 앞,37.49017715,127.07305908,50,12,1.26,0.0,0,4,0,0.0,18,0.36,32,0.045626,0.149111,3,false,false,never_worsened
base,synthetic_latent,3627,압구정나들목,37.53075027,127.04160309,50,18,6.52,6.0,4,9,0,0.0,50,1.0,0,0.146015,0.515636,3,false,false,never_worsened
base,synthetic_latent,3629,청담사거리(신한오피스텔빌딩 앞),37.52416229,127.0489502,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.58,0.58,0,false,false,never_worsened
base,synthetic_latent,3630,개포우성6차아파트 정문 앞,37.47685623,127.05536652,50,8,4.0,4.0,1,6,0,0.0,46,0.92,4,0.201692,0.689567,12,false,false,never_worsened
base,synthetic_latent,3634,국악고교 앞 교차로,37.47402191,127.04844666,50,2,0.18,0.0,0,1,0,0.0,7,0.14,43,0.064667,0.134667,4,false,false,never_worsened
base,synthetic_latent,3636,삼성중앙역·플래티넘아파트 정류소,37.51264191,127.05156708,50,17,9.08,9.0,7,12,0,0.0,50,1.0,0,0.084755,0.617132,30,false,false,never_worsened
base,synthetic_latent,3637,세곡데이케어센터,37.46072388,127.10287476,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3638,신청담나들목,37.52796173,127.05162811,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3640,일원1동주민센터앞 사거리,37.49087906,127.08795929,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-1,true,false,never_worsened
base,synthetic_latent,3641,대청역,37.49370575,127.0799942,50,1,0.08,0.0,0,0,0,0.0,4,0.08,46,0.05,0.12,3,false,false,never_worsened
base,synthetic_latent,3642,LH강남힐스테이트아파트,37.47081375,127.08969879,50,64,5.08,5.0,3,7,0,0.0,50,1.0,0,0.043583,0.123427,16,false,false,never_worsened
base,synthetic_latent,3643,더시그넘하우스 앞,37.47267914,127.10375977,50,8,0.06,0.0,0,0,0,0.0,3,0.06,47,0.199609,0.207442,0,false,false,never_worsened
base,synthetic_latent,3644,상록수아파트,37.48276138,127.08042145,50,22,3.4,3.5,1,5,0,0.0,49,0.98,1,0.035474,0.194785,29,false,false,never_worsened
base,synthetic_latent,3646,선정릉역 4번 출구,37.5097847,127.04277039,50,12,5.18,5.0,3,8,0,0.0,50,1.0,0,0.138823,0.569905,23,false,false,never_worsened
base,synthetic_latent,3647,구룡역 1번 출구,37.48642349,127.05931854,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,10,false,false,never_worsened
base,synthetic_latent,3648,구룡역 4번 출구,37.48670578,127.0605011,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,3649,구룡역 5번 출구,37.48607635,127.05921936,50,2,1.0,1.0,0,2,0,0.0,27,0.54,23,0.389667,0.716667,2,false,false,never_worsened
base,synthetic_latent,3651,개포동역 4번출구,37.48929596,127.06616974,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4902,구역삼세무서 교차로,37.49524307,127.03937531,50,53,2.46,3.0,-2,6,11,0.22,36,0.72,3,0.295736,0.342429,0,false,true,intermittent_worsened
base,synthetic_latent,4903,신사스퀘어,37.51916885,127.0189743,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4905,강남경찰서,37.50971985,127.06679535,50,86,6.88,7.0,2,11,0,0.0,50,1.0,0,0.08506,0.165319,7,false,false,never_worsened
base,synthetic_latent,4906,섬유센터 앞,37.50767136,127.06017303,50,5,0.66,0.0,0,2,0,0.0,22,0.44,28,0.149501,0.262294,20,false,false,never_worsened
base,synthetic_latent,4907,극동스포츠 앞,37.5257225,127.02588654,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,6,false,false,never_worsened
base,synthetic_latent,4908,SB타워 앞,37.52210999,127.03646088,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4909,노보텔 앰배서더 앞,37.50570297,127.02919769,50,4,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0075,0.0075,10,false,false,never_worsened
base,synthetic_latent,4913,레베쌍트 빌딩 앞,37.51292038,127.056427,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4914,도심공항타워 앞,37.50999069,127.05847168,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,24,false,false,never_worsened
base,synthetic_latent,4915,영동중앙교회 버스정류장,37.49775314,127.03857422,50,31,6.5,6.0,4,8,0,0.0,50,1.0,0,0.074908,0.28238,5,false,false,never_worsened
base,synthetic_latent,4916,청담역 1번출구,37.51973724,127.05767822,50,38,6.12,6.0,4,9,0,0.0,50,1.0,0,0.026188,0.192735,1,false,false,never_worsened
base,synthetic_latent,4917,일원에코파크 주차장,37.49404526,127.08678436,50,4,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,synthetic_latent,4918,매봉역 1번출구,37.48661041,127.04550934,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4919,학여울역사거리(은마아파트),37.49665833,127.06938171,50,3,3.56,4.0,1,5,0,0.0,49,0.98,1,0.035,0.939643,0,false,false,never_worsened
base,synthetic_latent,4923,수협대치동지점,37.49861526,127.0683136,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4924,논현동가구거리,37.51280975,127.02636719,50,6,1.72,1.0,1,3,0,0.0,50,1.0,0,0.058311,0.35721,1,false,false,never_worsened
base,synthetic_latent,4925,청담백영빌딩 앞,37.52390289,127.04660797,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4926,대치우성아파트 사거리,37.50099564,127.06803894,50,4,0.1,0.0,0,0,0,0.0,4,0.08,46,0.0,0.049,4,false,false,never_worsened
base,synthetic_latent,4928,교수마을 입구,37.4818573,127.10456085,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4929,파스쿠찌 청담사거리점 앞,37.52464676,127.04914856,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4930,학여울역 1번 출구,37.49662018,127.07099915,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,5,false,false,never_worsened
base,synthetic_latent,4931,디에이치퍼스티어아이파크 124동 앞,37.48131943,127.05435181,50,11,0.64,1.0,0,1,0,0.0,31,0.62,19,0.134138,0.192476,6,false,false,never_worsened
base,synthetic_latent,4932,개포래미안포레스트 130동 맞은편,37.47748566,127.05743408,50,19,3.64,4.0,0,5,0,0.0,45,0.9,5,0.029498,0.229341,0,false,false,never_worsened
base,synthetic_latent,4935,도곡삼성래미안,37.48920441,127.05106354,50,4,0.06,0.0,0,0,0,0.0,3,0.06,47,0.075048,0.102905,-3,true,false,never_worsened
base,synthetic_latent,4936,SK텔레콤(T1) 인근,37.51263046,127.04283142,50,31,1.9,1.0,0,5,0,0.0,39,0.78,11,0.008569,0.067263,5,false,false,never_worsened
base,synthetic_latent,4937,개포래미안포레스트126동 앞,37.47816467,127.05630493,50,30,0.22,0.0,0,1,1,0.02,11,0.22,38,0.032978,0.039945,2,false,true,intermittent_worsened
base,synthetic_latent,4938,LH수서2단지 201동 앞,37.47955322,127.10666656,50,15,0.12,0.0,0,1,0,0.0,6,0.12,44,0.398849,0.407531,0,false,false,never_worsened
base,synthetic_latent,4939,도산공원,37.5253067,127.03302765,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,4,false,false,never_worsened
base,synthetic_latent,4940,한강버스 압구정 선착장,37.52643204,127.01720428,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4941,압구정로 11길,37.52594757,127.02082825,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,synthetic_latent,4942,율현삼거리,37.46805573,127.12036133,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
base,combined,2301,현대고등학교 건너편,37.52407074,127.02178955,50,68,1.14,1.0,0,2,0,0.0,37,0.74,13,0.983235,1.0,0,false,false,never_worsened
base,combined,2302,교보타워 버스정류장(신논현역 3번출구 후면),37.5055809,127.02427673,50,130,-0.3,0.0,-1,0,15,0.3,0,0.0,35,1.0,0.997692,0,false,true,intermittent_worsened
base,combined,2303,논현역 10번출구,37.51137161,127.02146149,50,198,63.08,63.0,55,71,0,0.0,50,1.0,0,0.588337,0.906598,23,false,false,never_worsened
base,combined,2304,대현그린타워,37.5116272,127.03565216,50,94,63.64,64.0,58,68,0,0.0,50,1.0,0,0.170958,0.842525,44,false,false,never_worsened
base,combined,2305,MCM 본사 직영점 앞,37.52064133,127.03450775,50,39,-2.96,-3.0,-4,-2,50,1.0,0,0.0,0,1.0,0.924103,-4,true,false,persistent_worsened
base,combined,2306,압구정역 2번 출구 옆,37.5271225,127.02871704,50,272,52.28,52.0,46,59,0,0.0,50,1.0,0,0.759057,0.9507,23,false,false,never_worsened
base,combined,2307,압구정 한양 3차 아파트,37.52838135,127.03901672,50,128,21.16,21.0,18,24,0,0.0,50,1.0,0,0.808101,0.97228,18,false,false,never_worsened
base,combined,2308,압구정파출소 앞,37.52930069,127.03559875,50,120,-1.34,-1.0,-4,0,30,0.6,0,0.0,20,1.0,0.988833,-1,true,false,intermittent_worsened
base,combined,2309,청담역(우리들병원 앞),37.51890182,127.04938507,50,65,30.48,30.0,27,34,0,0.0,50,1.0,0,0.42138,0.885959,21,false,false,never_worsened
base,combined,2310,청담동 맥도날드 옆(위치),37.52361298,127.04017639,50,49,4.56,5.0,4,5,0,0.0,50,1.0,0,0.906939,1.0,5,false,false,never_worsened
base,combined,2311,학동로 래미안 아파트 앞,37.51777267,127.04302216,50,70,41.86,42.0,35,47,0,0.0,50,1.0,0,0.318396,0.913643,19,false,false,never_worsened
base,combined,2312,청담역 13번 출구 앞,37.52058029,127.05632782,50,67,14.82,15.0,13,16,0,0.0,50,1.0,0,0.757611,0.976935,15,false,false,never_worsened
base,combined,2313,금원빌딩 앞,37.52505493,127.05252838,50,62,-0.14,0.0,-1,0,7,0.14,0,0.0,43,1.0,0.997742,0,false,true,intermittent_worsened
base,combined,2315,봉은사역 5번출구 옆,37.51424789,127.06111908,50,109,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,combined,2317,삼성도로공원,37.51588821,127.06620026,50,93,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,combined,2318,삼성중앙역4번출구(문화센터더 리빌),37.51357651,127.05503082,50,15,0.84,1.0,0,1,0,0.0,42,0.84,8,0.934666,0.990667,1,false,false,never_worsened
base,combined,2319,포스코사거리 서측(수협 삼성동 지점),37.50660706,127.05467987,50,108,8.08,8.0,7,10,0,0.0,50,1.0,0,0.919815,0.99463,7,false,false,never_worsened
base,combined,2320,도곡역 대치지구대 방향,37.49191284,127.05709076,50,87,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,combined,2321,학여울역 사거리,37.49611664,127.06944275,50,34,-0.3,0.0,-1,0,15,0.3,0,0.0,35,1.0,0.991176,0,false,true,intermittent_worsened
base,combined,2324,천주교 대치 2동 교회 옆,37.50043869,127.06622314,50,126,0.02,0.0,0,0,0,0.0,1,0.02,49,0.999841,1.0,0,false,false,never_worsened
base,combined,2325,대치삼성아파트 앞 교차로,37.4986496,127.05931854,50,115,19.94,20.0,14,25,0,0.0,50,1.0,0,0.802471,0.973987,6,false,false,never_worsened
base,combined,2326,대치동 삼성로,37.50239563,127.05879974,50,109,63.76,63.5,55,72,0,0.0,50,1.0,0,0.269632,0.853232,14,false,false,never_worsened
base,combined,2327,뱅뱅사거리 랜드마크타워 앞,37.49055099,127.03146362,50,140,-1.64,-1.0,-4,0,32,0.64,0,0.0,18,1.0,0.988286,0,false,true,intermittent_worsened
base,combined,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,37.50321198,127.04273224,50,141,36.8,38.0,29,44,0,0.0,50,1.0,0,0.569219,0.829015,19,false,false,never_worsened
base,combined,2329,르네상스호텔사거리 역삼지하보도 2번출구,37.50235748,127.04319,50,65,28.2,29.0,22,33,0,0.0,50,1.0,0,0.510195,0.941115,5,false,false,never_worsened
base,combined,2330,역삼월드메르디앙아파트 앞,37.49219894,127.03945923,50,94,20.98,22.5,15,26,0,0.0,50,1.0,0,0.722903,0.943075,0,false,false,never_worsened
base,combined,2331,동영문화센터앞,37.49805069,127.04460144,50,112,28.32,28.5,22,32,0,0.0,50,1.0,0,0.657817,0.908462,16,false,false,never_worsened
base,combined,2332,선릉역3번출구,37.50410461,127.04903412,50,234,41.32,41.5,37,46,0,0.0,50,1.0,0,0.792182,0.968214,40,false,false,never_worsened
base,combined,2333,양재역 3번출구 주변,37.48515701,127.03407288,50,269,85.16,84.5,74,96,0,0.0,50,1.0,0,0.347847,0.663536,45,false,false,never_worsened
base,combined,2335,3호선 매봉역 3번출구앞,37.48676682,127.04676056,50,302,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,combined,2336,강남세브란스교차로 래미안그레이튼 104동 앞,37.49423599,127.04746246,50,99,2.16,2.5,0,4,4,0.08,42,0.84,4,0.942589,0.964211,2,false,true,intermittent_worsened
base,combined,2337,대모산입구역 2번출구 앞,37.49207687,127.07197571,50,62,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,combined,2339,현대아파트 정문 앞,37.48326111,127.0522995,50,95,14.7,13.0,11,21,0,0.0,50,1.0,0,0.78845,0.941548,1,false,false,never_worsened
base,combined,2340,삼호물산버스정류장(23370) 옆,37.47750854,127.04517365,50,313,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,combined,2341,일원역 4~5번 출구 사이,37.4833107,127.08493805,50,86,33.16,33.0,30,36,0,0.0,50,1.0,0,0.516672,0.901857,33,false,false,never_worsened
base,combined,2342,대청역 1번출구 뒤,37.49390793,127.07962036,50,185,15.88,16.0,12,21,0,0.0,50,1.0,0,0.870094,0.955487,9,false,false,never_worsened
base,combined,2344,리엔파크 2단지 앞,37.46506119,127.10119629,50,62,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,combined,2347,두산건설 본사,37.51863861,127.03540039,50,65,25.22,25.0,20,30,0,0.0,50,1.0,0,0.334154,0.722154,28,false,false,never_worsened
base,combined,2348,포스코사거리(기업은행),37.50723267,127.05685425,50,362,21.26,19.0,8,34,1,0.02,49,0.98,0,0.764751,0.823481,52,false,true,intermittent_worsened
base,combined,2349,역삼빌딩 앞(하나은행 옆),37.50154495,127.03856659,50,112,56.76,56.0,47,66,0,0.0,50,1.0,0,0.228123,0.732496,16,false,false,never_worsened
base,combined,2350,래미안그레이튼102동앞,37.49482346,127.04790497,50,38,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,combined,2351,청소년수련관(수영장)앞,37.48387909,127.0890274,50,46,7.58,8.0,6,9,0,0.0,50,1.0,0,0.800435,0.965218,7,false,false,never_worsened
base,combined,2352,서울본부세관(건설회관 앞),37.51758957,127.03502655,50,81,23.36,23.0,19,28,0,0.0,50,1.0,0,0.373086,0.661482,28,false,false,never_worsened
base,combined,2353,강남구청역 2번출구 뒤,37.51681137,127.04047394,50,176,67.7,67.5,59,76,0,0.0,50,1.0,0,0.302879,0.687343,47,false,false,never_worsened
base,combined,2354,청담역 2번출구,37.51978683,127.0567627,50,33,12.6,13.0,9,17,0,0.0,50,1.0,0,0.372727,0.754546,19,false,false,never_worsened
base,combined,2356,강남구청,37.51807022,127.04711914,50,81,26.44,26.5,21,31,0,0.0,50,1.0,0,0.512177,0.838537,28,false,false,never_worsened
base,combined,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),37.50166321,127.04297638,50,121,33.94,34.0,27,39,0,0.0,50,1.0,0,0.451053,0.730558,17,false,false,never_worsened
base,combined,2358,구룡초사거리 (현대아파트10동 앞 ),37.48138428,127.05391693,50,91,10.54,11.0,6,15,0,0.0,50,1.0,0,0.753149,0.867779,9,false,false,never_worsened
base,combined,2359,"국립국악중,고교 정문 맞은편",37.47560501,127.05037689,50,176,-0.16,0.0,-1,0,6,0.12,0,0.0,44,1.0,0.999091,0,false,true,intermittent_worsened
base,combined,2360,도곡1동 주민센터 교차로,37.4928093,127.04138947,50,134,5.44,6.0,2,9,0,0.0,48,0.96,2,0.877345,0.917629,3,false,false,never_worsened
base,combined,2362,신사동 가로수길 입구,37.51763535,127.02245331,50,78,-0.36,0.0,-1,0,14,0.28,0,0.0,36,1.0,0.995385,0,false,true,intermittent_worsened
base,combined,2363,강남 을지병원 교차로,37.51913834,127.02751923,50,44,-0.16,0.0,-1,0,8,0.16,0,0.0,42,1.0,0.996364,0,false,true,intermittent_worsened
base,combined,2364,도산공원교차로,37.52124023,127.0318985,50,59,-0.02,0.0,0,0,1,0.02,0,0.0,49,1.0,0.999661,0,false,true,intermittent_worsened
base,combined,2365,K+ 타워 앞,37.52330017,127.03847504,50,84,-0.76,-1.0,-2,0,27,0.54,0,0.0,23,1.0,0.990952,-1,true,false,intermittent_worsened
base,combined,2368,도곡동 경남아파트 건너편,37.48934174,127.04129791,50,84,20.16,20.0,15,26,0,0.0,50,1.0,0,0.495922,0.735671,23,false,false,never_worsened
